transaction_id,account_id,timestamp,amount,counterparty_name,transaction_type
TXN-53BC1925EC,ACCT-1050,2026-06-05T06:14:14,448.62,Maple Street Cafe,card_payment
TXN-620FBFCD26,ACCT-1056,2026-06-05T06:54:44,687.93,Northgate Pharmacy,wire_transfer
TXN-827BABB111,ACCT-1049,2026-06-05T06:55:38,320.89,Riverside Grocers,card_payment
TXN-31B5E14D49,ACCT-1058,2026-06-05T07:13:34,496.57,Northgate Pharmacy,ach_transfer
TXN-CCC71BB5CD,ACCT-1016,2026-06-05T07:18:41,487.36,Ironclad Security LLC,card_payment
TXN-C0B2A6CE55,ACCT-1050,2026-06-05T07:21:02,775.53,Bright Path Insurance,cash_withdrawal
TXN-3A28069C10,ACCT-1014,2026-06-05T07:27:25,596.39,Union Hardware,cash_withdrawal
TXN-80DBE5FB7D,ACCT-1008,2026-06-05T07:27:32,1304.87,Sunrise Bakery,cash_deposit
TXN-67B55BC01C,ACCT-1057,2026-06-05T08:00:00,29249.12,Bright Path Insurance,cash_deposit
TXN-DF5DDC42FE,ACCT-1032,2026-06-05T08:07:01,913.52,Blue Harbor Supplies,ach_transfer
TXN-3485C8FDE4,ACCT-1036,2026-06-05T08:16:27,452.01,Riverside Grocers,cash_withdrawal
TXN-D9931C659F,ACCT-1020,2026-06-05T08:16:57,142.01,Acme Retail Corp,cash_withdrawal
TXN-A2CB27FA29,ACCT-1033,2026-06-05T08:54:53,595.85,Metro Utilities Co,ach_transfer
TXN-A4AACBDDEF,ACCT-1001,2026-06-05T09:02:33,1910.89,Acme Retail Corp,card_payment
TXN-C5C345B415,ACCT-1028,2026-06-05T09:04:40,599.22,Blue Harbor Supplies,card_payment
TXN-A72B913BCC,ACCT-1058,2026-06-05T09:12:25,729.16,Maple Street Cafe,wire_transfer
TXN-415F49DD96,ACCT-1004,2026-06-05T09:12:59,921.53,Sunrise Bakery,cash_deposit
TXN-65844EA898,ACCT-1036,2026-06-05T09:14:56,396.49,Acme Retail Corp,wire_transfer
TXN-84EC6D9877,ACCT-1000,2026-06-05T09:37:26,1504.64,Harbor View Realty,card_payment
TXN-E880B07DFA,ACCT-1013,2026-06-05T09:39:48,296.8,Ironclad Security LLC,cash_deposit
TXN-1F9E063195,ACCT-1031,2026-06-05T09:43:30,775.7,Greenfield Logistics,card_payment
TXN-79CA52AFF3,ACCT-1021,2026-06-05T09:51:34,708.79,Falcon Freight Inc,cash_deposit
TXN-593C120A9A,ACCT-1046,2026-06-05T10:26:28,123.59,Union Hardware,cash_withdrawal
TXN-9A21A5D4AD,ACCT-1058,2026-06-05T10:28:41,518.85,Northgate Pharmacy,ach_transfer
TXN-D1ED6A6C65,ACCT-1001,2026-06-05T10:29:50,181.91,Maple Street Cafe,ach_transfer
TXN-6BA729E4DB,ACCT-1052,2026-06-05T10:52:31,1063.66,Blue Harbor Supplies,cash_withdrawal
TXN-D376B53E10,ACCT-1026,2026-06-05T10:57:42,1673.9,Greenfield Logistics,ach_transfer
TXN-DC1EC0FD51,ACCT-1031,2026-06-05T10:59:55,267.36,Crestwood Dental Group,card_payment
TXN-92775774B7,ACCT-1055,2026-06-05T11:08:34,314.66,Riverside Grocers,wire_transfer
TXN-E2E79A1A41,ACCT-1030,2026-06-05T11:29:52,442.8,Acme Retail Corp,cash_withdrawal
TXN-386E3BF0D5,ACCT-1036,2026-06-05T11:51:32,697.37,Greenfield Logistics,card_payment
TXN-9F15A67EA6,ACCT-1022,2026-06-05T11:52:05,191.15,Willow Bend Textiles,card_payment
TXN-5E364F5FFE,ACCT-1042,2026-06-05T11:54:12,1537.72,Harbor View Realty,ach_transfer
TXN-BA454153E5,ACCT-1013,2026-06-05T11:56:21,597.53,Lakeside Medical Supply,ach_transfer
TXN-0B550DB0E6,ACCT-1040,2026-06-05T12:14:40,438.34,Bright Path Insurance,ach_transfer
TXN-1995B6410E,ACCT-1002,2026-06-05T12:19:53,558.35,Sunrise Bakery,ach_transfer
TXN-B7EBA75DB3,ACCT-1016,2026-06-05T12:25:38,715.04,Falcon Freight Inc,ach_transfer
TXN-6D3AB2F2FB,ACCT-1023,2026-06-05T12:27:55,584.33,Maple Street Cafe,card_payment
TXN-2F3F66FB64,ACCT-1054,2026-06-05T12:35:19,1672.44,Northgate Pharmacy,card_payment
TXN-BCE5C1EA48,ACCT-1047,2026-06-05T12:38:25,74.55,Falcon Freight Inc,ach_transfer
TXN-8233F3E085,ACCT-1042,2026-06-05T12:46:35,348.4,Harbor View Realty,cash_deposit
TXN-B569986797,ACCT-1006,2026-06-05T12:48:32,42.18,Greenfield Logistics,ach_transfer
TXN-B0E6DE7974,ACCT-1034,2026-06-05T13:16:50,1204.44,Blue Harbor Supplies,wire_transfer
TXN-2FF34F66C8,ACCT-1024,2026-06-05T13:28:15,372.23,Blue Harbor Supplies,cash_deposit
TXN-9B48EEC52F,ACCT-1006,2026-06-05T13:30:19,937.93,Bright Path Insurance,card_payment
TXN-300241CABB,ACCT-1046,2026-06-05T13:36:55,221.03,Greenfield Logistics,cash_deposit
TXN-753192F502,ACCT-1049,2026-06-05T13:47:20,142.83,Northgate Pharmacy,ach_transfer
TXN-B62CFB80DD,ACCT-1020,2026-06-05T13:49:08,209.57,Sunrise Bakery,ach_transfer
TXN-E6551AC76F,ACCT-1006,2026-06-05T13:54:35,1887.83,Silver Creek Farms,cash_withdrawal
TXN-B5C2AD0DA7,ACCT-1005,2026-06-05T14:00:00,926.21,Northwind Fictitious Holdings,wire_transfer
TXN-FDBF0367C6,ACCT-1012,2026-06-05T14:15:26,966.34,Ironclad Security LLC,wire_transfer
TXN-0ACB52EAA1,ACCT-1008,2026-06-05T14:20:29,328.22,Palmdale Auto Parts,wire_transfer
TXN-2A7ACAB280,ACCT-1023,2026-06-05T14:26:21,262.55,Metro Utilities Co,cash_deposit
TXN-9D3A5846F6,ACCT-1023,2026-06-05T15:03:55,424.11,Northgate Pharmacy,ach_transfer
TXN-CEFDA01D78,ACCT-1034,2026-06-05T16:00:08,1179.29,Riverside Grocers,cash_withdrawal
TXN-F851A386AB,ACCT-1032,2026-06-05T16:13:50,413.35,Northgate Pharmacy,cash_deposit
TXN-E11ABFA420,ACCT-1050,2026-06-05T16:29:18,197.76,Acme Retail Corp,card_payment
TXN-EEDDED4906,ACCT-1006,2026-06-05T16:38:17,814.09,Lakeside Medical Supply,wire_transfer
TXN-50770A1A59,ACCT-1030,2026-06-05T16:53:19,682.87,Falcon Freight Inc,ach_transfer
TXN-388D8B1E6D,ACCT-1004,2026-06-05T16:53:37,442.31,Acme Retail Corp,wire_transfer
TXN-F77133FCF2,ACCT-1020,2026-06-05T16:57:28,104.87,Bright Path Insurance,cash_withdrawal
TXN-25881F2CC9,ACCT-1005,2026-06-05T17:24:26,248.88,Greenfield Logistics,cash_withdrawal
TXN-FB8F28F44A,ACCT-1041,2026-06-05T17:34:39,620.49,Sunrise Bakery,ach_transfer
TXN-F8FCE43CA3,ACCT-1034,2026-06-05T17:35:52,375.95,Blue Harbor Supplies,ach_transfer
TXN-4507F231F1,ACCT-1048,2026-06-05T17:39:20,231.89,Harbor View Realty,card_payment
TXN-627F876E19,ACCT-1042,2026-06-05T18:18:47,539.48,Willow Bend Textiles,cash_deposit
TXN-E76254CCA8,ACCT-1024,2026-06-05T18:31:35,606.52,Cedar Point Electronics,ach_transfer
TXN-81F0F1869F,ACCT-1026,2026-06-05T18:50:54,1329.88,Riverside Grocers,cash_deposit
TXN-73BEA586D6,ACCT-1040,2026-06-05T19:15:42,1786.47,Everett Consulting Group,card_payment
TXN-E5186B5A38,ACCT-1014,2026-06-05T19:16:28,577.64,Harbor View Realty,cash_deposit
TXN-5045148498,ACCT-1043,2026-06-05T20:08:08,1572.98,Willow Bend Textiles,cash_withdrawal
TXN-01C75B163B,ACCT-1026,2026-06-05T20:50:46,294.15,Metro Utilities Co,ach_transfer
TXN-3336AA93D5,ACCT-1017,2026-06-05T21:09:29,1803.49,Everett Consulting Group,card_payment
TXN-FFC53D9376,ACCT-1013,2026-06-05T21:42:21,195.95,Everett Consulting Group,card_payment
TXN-D98498FC63,ACCT-1042,2026-06-05T21:46:58,412.61,Sunrise Bakery,card_payment
TXN-72427A3A8E,ACCT-1056,2026-06-05T22:35:33,934.91,Harbor View Realty,cash_deposit
TXN-16C8EF56A5,ACCT-1048,2026-06-05T22:57:56,1106.93,Greenfield Logistics,ach_transfer
TXN-F72549B2E6,ACCT-1044,2026-06-05T23:32:51,1723.56,Ironclad Security LLC,card_payment
TXN-5556E7493E,ACCT-1002,2026-06-06T00:03:14,1428.78,Maple Street Cafe,card_payment
TXN-4AF9EE070B,ACCT-1021,2026-06-06T00:07:42,250.26,Lakeside Medical Supply,cash_withdrawal
TXN-DA46A0B9DB,ACCT-1014,2026-06-06T00:27:52,301.32,Silver Creek Farms,wire_transfer
TXN-71FE663E88,ACCT-1003,2026-06-06T00:38:26,861.69,Maple Street Cafe,ach_transfer
TXN-81EB18C357,ACCT-1014,2026-06-06T00:41:18,655.32,Sunrise Bakery,ach_transfer
TXN-D62E09BD0B,ACCT-1028,2026-06-06T00:51:19,275.18,Riverside Grocers,wire_transfer
TXN-C845D6E3C8,ACCT-1006,2026-06-06T01:11:19,591.49,Lakeside Medical Supply,cash_withdrawal
TXN-065B44CB88,ACCT-1054,2026-06-06T01:16:04,226.98,Greenfield Logistics,cash_deposit
TXN-1EB8735D85,ACCT-1043,2026-06-06T01:17:29,563.37,Falcon Freight Inc,wire_transfer
TXN-B1577B2380,ACCT-1040,2026-06-06T01:38:22,727.88,Northgate Pharmacy,wire_transfer
TXN-106385406D,ACCT-1025,2026-06-06T01:54:20,294.04,Lakeside Medical Supply,card_payment
TXN-B191C4799C,ACCT-1041,2026-06-06T01:58:06,658.14,Northgate Pharmacy,ach_transfer
TXN-A2742CF714,ACCT-1003,2026-06-06T02:29:30,124.62,Northgate Pharmacy,card_payment
TXN-438ADF084F,ACCT-1008,2026-06-06T02:37:06,318.17,Bright Path Insurance,card_payment
TXN-CB76107A0E,ACCT-1025,2026-06-06T02:41:10,659.46,Silver Creek Farms,ach_transfer
TXN-C3EC603ACD,ACCT-1048,2026-06-06T02:48:47,884.45,Sunrise Bakery,card_payment
TXN-E012F8D73A,ACCT-1045,2026-06-06T02:50:48,543.52,Crestwood Dental Group,wire_transfer
TXN-AE65A9B772,ACCT-1037,2026-06-06T03:05:42,1009.59,Falcon Freight Inc,ach_transfer
TXN-6C421F186D,ACCT-1051,2026-06-06T03:06:37,1363.9,Palmdale Auto Parts,ach_transfer
TXN-D8F903F009,ACCT-1005,2026-06-06T03:34:04,290.76,Blue Harbor Supplies,cash_withdrawal
TXN-F32E1FEF39,ACCT-1034,2026-06-06T03:47:26,59.56,Harbor View Realty,cash_withdrawal
TXN-A86FD5F312,ACCT-1033,2026-06-06T04:10:51,488.99,Cedar Point Electronics,cash_deposit
TXN-C3F4FC0798,ACCT-1044,2026-06-06T04:28:29,824.81,Lakeside Medical Supply,ach_transfer
TXN-1210BF9E16,ACCT-1008,2026-06-06T04:29:42,389.68,Union Hardware,wire_transfer
TXN-CD69ACA3DC,ACCT-1031,2026-06-06T05:03:15,290.2,Bright Path Insurance,wire_transfer
TXN-ACF456D35F,ACCT-1020,2026-06-06T05:06:06,151.15,Bright Path Insurance,wire_transfer
TXN-09636421F4,ACCT-1053,2026-06-06T05:10:55,1169.26,Falcon Freight Inc,ach_transfer
TXN-1146E912A9,ACCT-1028,2026-06-06T05:26:57,512.66,Willow Bend Textiles,card_payment
TXN-FF0E8F2992,ACCT-1033,2026-06-06T05:29:51,1058.82,Falcon Freight Inc,ach_transfer
TXN-845FBE6EC8,ACCT-1053,2026-06-06T05:45:57,1021.16,Metro Utilities Co,card_payment
TXN-89AEA90015,ACCT-1008,2026-06-06T06:02:29,973.95,Greenfield Logistics,ach_transfer
TXN-154C87E66D,ACCT-1050,2026-06-06T06:05:01,427.56,Union Hardware,ach_transfer
TXN-0D17A3C195,ACCT-1007,2026-06-06T06:51:45,1204.72,Bright Path Insurance,card_payment
TXN-F4B3E78254,ACCT-1057,2026-06-06T06:57:07,2232.62,Lakeside Medical Supply,cash_withdrawal
TXN-7F8194FF3C,ACCT-1028,2026-06-06T06:59:30,148.16,Ironclad Security LLC,card_payment
TXN-1FCD723EA8,ACCT-1002,2026-06-06T07:03:19,98.39,Lakeside Medical Supply,cash_deposit
TXN-E35831237E,ACCT-1053,2026-06-06T07:05:44,726.6,Bright Path Insurance,ach_transfer
TXN-266ED7CB22,ACCT-1015,2026-06-06T07:06:58,1254.14,Silver Creek Farms,ach_transfer
TXN-CFB5A6A58B,ACCT-1036,2026-06-06T07:37:36,558.27,Riverside Grocers,card_payment
TXN-5A8244D2E6,ACCT-1029,2026-06-06T07:43:30,330.89,Everett Consulting Group,card_payment
TXN-B786098844,ACCT-1002,2026-06-06T07:52:10,424.7,Metro Utilities Co,card_payment
TXN-E5F07696BF,ACCT-1046,2026-06-06T08:05:41,264.18,Metro Utilities Co,ach_transfer
TXN-DB4C4339CB,ACCT-1032,2026-06-06T08:32:57,1008.73,Sunrise Bakery,ach_transfer
TXN-C081932EE8,ACCT-1019,2026-06-06T08:59:40,1179.15,Lakeside Medical Supply,card_payment
TXN-018A538925,ACCT-1014,2026-06-06T09:00:16,722.82,Maple Street Cafe,card_payment
TXN-08B08135A0,ACCT-1057,2026-06-06T09:20:50,411.63,Palmdale Auto Parts,card_payment
TXN-94E1A72B23,ACCT-1007,2026-06-06T09:22:07,41.16,Union Hardware,card_payment
TXN-23C9DAB4A6,ACCT-1024,2026-06-06T09:34:50,2135.37,Metro Utilities Co,cash_withdrawal
TXN-D7FAC051A0,ACCT-1000,2026-06-06T09:44:47,292.91,Northgate Pharmacy,cash_withdrawal
TXN-D648939643,ACCT-1026,2026-06-06T10:17:15,166.46,Lakeside Medical Supply,card_payment
TXN-893AC348F7,ACCT-1030,2026-06-06T10:26:17,874.01,Silver Creek Farms,card_payment
TXN-1D0F790B19,ACCT-1001,2026-06-06T10:27:13,479.17,Crestwood Dental Group,cash_deposit
TXN-4F9A31E047,ACCT-1002,2026-06-06T10:31:53,429.0,Silver Creek Farms,cash_withdrawal
TXN-39156579BB,ACCT-1050,2026-06-06T10:36:17,880.58,Harbor View Realty,wire_transfer
TXN-1734C053D3,ACCT-1033,2026-06-06T10:56:50,800.62,Union Hardware,card_payment
TXN-9F376063E8,ACCT-1033,2026-06-06T10:58:11,898.86,Blue Harbor Supplies,card_payment
TXN-3493D5AB4C,ACCT-1039,2026-06-06T11:32:44,689.93,Maple Street Cafe,cash_withdrawal
TXN-347165D277,ACCT-1056,2026-06-06T11:34:42,110.78,Lakeside Medical Supply,card_payment
TXN-BB85D9B91A,ACCT-1001,2026-06-06T11:57:23,511.22,Metro Utilities Co,ach_transfer
TXN-7D37DC9E15,ACCT-1014,2026-06-06T12:01:07,365.97,Riverside Grocers,card_payment
TXN-0DCE1BC476,ACCT-1016,2026-06-06T12:31:34,708.08,Palmdale Auto Parts,ach_transfer
TXN-CCA8FACDBE,ACCT-1026,2026-06-06T12:41:11,275.96,Lakeside Medical Supply,card_payment
TXN-68423A1CEA,ACCT-1000,2026-06-06T13:28:45,499.1,Palmdale Auto Parts,cash_withdrawal
TXN-83459A28E7,ACCT-1042,2026-06-06T13:41:00,208.09,Willow Bend Textiles,cash_deposit
TXN-BD06C64A60,ACCT-1023,2026-06-06T13:49:28,310.53,Bright Path Insurance,card_payment
TXN-C5F6FCC2BC,ACCT-1043,2026-06-06T13:56:02,352.22,Everett Consulting Group,cash_deposit
TXN-8E0BE1C303,ACCT-1020,2026-06-06T13:58:47,573.23,Willow Bend Textiles,card_payment
TXN-633635933B,ACCT-1032,2026-06-06T13:58:49,427.55,Bright Path Insurance,wire_transfer
TXN-CDCBAAF825,ACCT-1009,2026-06-06T14:00:16,563.29,Palmdale Auto Parts,wire_transfer
TXN-94B2749E6D,ACCT-1005,2026-06-06T14:07:37,267.23,Cedar Point Electronics,cash_deposit
TXN-C9CA010500,ACCT-1012,2026-06-06T14:08:10,368.58,Northgate Pharmacy,wire_transfer
TXN-501DAE9A83,ACCT-1003,2026-06-06T14:38:00,921.13,Willow Bend Textiles,card_payment
TXN-B61D1AA689,ACCT-1017,2026-06-06T14:42:03,634.13,Palmdale Auto Parts,cash_withdrawal
TXN-79B9D99F59,ACCT-1010,2026-06-06T14:58:08,2061.97,Lakeside Medical Supply,cash_withdrawal
TXN-4869364F58,ACCT-1006,2026-06-06T15:08:29,837.85,Ironclad Security LLC,card_payment
TXN-8116CB6331,ACCT-1010,2026-06-06T15:32:07,543.04,Cedar Point Electronics,cash_deposit
TXN-C08FA84632,ACCT-1052,2026-06-06T15:47:50,835.2,Silver Creek Farms,wire_transfer
TXN-25C4AECA25,ACCT-1037,2026-06-06T16:01:05,1770.59,Crestwood Dental Group,ach_transfer
TXN-EEFE1ACFB2,ACCT-1031,2026-06-06T16:14:16,198.58,Metro Utilities Co,card_payment
TXN-60A2A51782,ACCT-1008,2026-06-06T16:51:41,351.93,Blue Harbor Supplies,card_payment
TXN-00BAB64199,ACCT-1017,2026-06-06T17:14:40,1238.74,Union Hardware,card_payment
TXN-56F2EB7F73,ACCT-1056,2026-06-06T17:38:21,472.07,Metro Utilities Co,cash_deposit
TXN-584654A9A9,ACCT-1015,2026-06-06T17:38:28,366.24,Harbor View Realty,cash_withdrawal
TXN-CC54EC5B41,ACCT-1049,2026-06-06T17:41:16,1166.59,Bright Path Insurance,card_payment
TXN-C36ACE914C,ACCT-1027,2026-06-06T17:56:46,964.09,Everett Consulting Group,ach_transfer
TXN-6D3323C9D1,ACCT-1053,2026-06-06T17:57:03,654.91,Metro Utilities Co,cash_deposit
TXN-9EA3ADE92E,ACCT-1008,2026-06-06T18:03:58,341.24,Riverside Grocers,card_payment
TXN-6300FCA473,ACCT-1049,2026-06-06T18:06:26,590.29,Blue Harbor Supplies,cash_deposit
TXN-3C6468F2C4,ACCT-1044,2026-06-06T18:12:12,147.48,Union Hardware,card_payment
TXN-E745AECB28,ACCT-1020,2026-06-06T18:14:07,457.42,Metro Utilities Co,ach_transfer
TXN-A52A183BBF,ACCT-1041,2026-06-06T18:39:10,853.18,Harbor View Realty,ach_transfer
TXN-4F72B9EC40,ACCT-1009,2026-06-06T18:41:07,512.14,Crestwood Dental Group,card_payment
TXN-3FEB11A63D,ACCT-1004,2026-06-06T18:52:44,442.21,Metro Utilities Co,ach_transfer
TXN-DFE8919D02,ACCT-1001,2026-06-06T19:03:04,556.03,Blue Harbor Supplies,ach_transfer
TXN-2A0E21BF6D,ACCT-1036,2026-06-06T19:03:38,871.36,Metro Utilities Co,card_payment
TXN-A9690DA8B0,ACCT-1054,2026-06-06T19:04:49,354.97,Sunrise Bakery,ach_transfer
TXN-1FB68A83CA,ACCT-1005,2026-06-06T19:12:46,397.87,Lakeside Medical Supply,ach_transfer
TXN-473B0AEF23,ACCT-1002,2026-06-06T19:13:08,255.74,Bright Path Insurance,card_payment
TXN-5C33A4602E,ACCT-1017,2026-06-06T19:15:33,1024.76,Acme Retail Corp,card_payment
TXN-7A2E09E0F0,ACCT-1029,2026-06-06T19:17:20,859.38,Bright Path Insurance,ach_transfer
TXN-A0AC75B4C8,ACCT-1043,2026-06-06T19:19:09,2259.76,Ironclad Security LLC,card_payment
TXN-7C0885C680,ACCT-1038,2026-06-06T19:43:32,789.08,Greenfield Logistics,wire_transfer
TXN-2810C574A3,ACCT-1054,2026-06-06T20:05:21,485.53,Cedar Point Electronics,wire_transfer
TXN-AC4370CFFE,ACCT-1002,2026-06-06T20:05:33,1020.88,Union Hardware,wire_transfer
TXN-C0D52D4176,ACCT-1025,2026-06-06T20:22:52,1180.15,Ironclad Security LLC,cash_deposit
TXN-590A0615CB,ACCT-1048,2026-06-06T20:23:45,834.58,Greenfield Logistics,card_payment
TXN-2E9DA17293,ACCT-1024,2026-06-06T20:43:18,427.76,Greenfield Logistics,card_payment
TXN-F4FF116AF3,ACCT-1034,2026-06-06T20:46:53,1151.23,Greenfield Logistics,cash_withdrawal
TXN-E71C3A2533,ACCT-1031,2026-06-06T20:58:17,230.94,Silver Creek Farms,ach_transfer
TXN-5FB8C75694,ACCT-1019,2026-06-06T21:38:50,339.04,Maple Street Cafe,ach_transfer
TXN-2E98AA554E,ACCT-1015,2026-06-06T21:39:04,301.21,Willow Bend Textiles,card_payment
TXN-54787D41D6,ACCT-1035,2026-06-06T22:11:46,441.92,Union Hardware,wire_transfer
TXN-2E522AFC93,ACCT-1027,2026-06-06T22:23:40,284.16,Harbor View Realty,ach_transfer
TXN-4A111FDABE,ACCT-1011,2026-06-06T22:25:28,901.98,Falcon Freight Inc,wire_transfer
TXN-79301638DC,ACCT-1046,2026-06-06T22:28:46,252.54,Cedar Point Electronics,card_payment
TXN-1914AEB122,ACCT-1055,2026-06-06T22:46:01,27.66,Crestwood Dental Group,cash_deposit
TXN-F71BCC10F8,ACCT-1059,2026-06-06T22:51:26,521.6,Northgate Pharmacy,card_payment
TXN-F59CFA7E7B,ACCT-1024,2026-06-06T22:52:19,378.29,Palmdale Auto Parts,card_payment
TXN-887404F301,ACCT-1022,2026-06-06T22:53:17,1258.49,Willow Bend Textiles,wire_transfer
TXN-06B10231B5,ACCT-1026,2026-06-06T23:26:36,394.11,Northgate Pharmacy,cash_withdrawal
TXN-AA148F2F99,ACCT-1033,2026-06-06T23:29:47,963.6,Blue Harbor Supplies,card_payment
TXN-1C18A40AAD,ACCT-1010,2026-06-06T23:39:27,998.07,Maple Street Cafe,card_payment
TXN-B4F7179CF1,ACCT-1051,2026-06-07T00:03:32,426.34,Acme Retail Corp,wire_transfer
TXN-3B2A7F4C72,ACCT-1030,2026-06-07T00:09:55,916.97,Blue Harbor Supplies,cash_withdrawal
TXN-C416B4C48A,ACCT-1013,2026-06-07T00:40:24,929.05,Willow Bend Textiles,ach_transfer
TXN-BF0EDEFD47,ACCT-1020,2026-06-07T00:59:54,658.26,Willow Bend Textiles,wire_transfer
TXN-9927D22A1E,ACCT-1022,2026-06-07T01:03:32,783.58,Falcon Freight Inc,cash_deposit
TXN-F724BBAD94,ACCT-1012,2026-06-07T01:28:16,455.68,Falcon Freight Inc,card_payment
TXN-9CA1DB804E,ACCT-1007,2026-06-07T01:31:51,1202.45,Riverside Grocers,card_payment
TXN-084A529302,ACCT-1042,2026-06-07T01:42:46,1341.74,Sunrise Bakery,cash_withdrawal
TXN-76352F72C4,ACCT-1049,2026-06-07T01:42:55,1325.94,Maple Street Cafe,wire_transfer
TXN-8985D2D67B,ACCT-1057,2026-06-07T01:44:50,530.83,Union Hardware,cash_deposit
TXN-C737D0EA2F,ACCT-1018,2026-06-07T01:52:43,206.89,Blue Harbor Supplies,cash_deposit
TXN-9CA55FFB07,ACCT-1051,2026-06-07T02:22:39,707.16,Acme Retail Corp,card_payment
TXN-F26A1E358B,ACCT-1007,2026-06-07T02:25:08,758.72,Bright Path Insurance,ach_transfer
TXN-1D5BE791A5,ACCT-1051,2026-06-07T02:29:09,626.13,Silver Creek Farms,cash_withdrawal
TXN-9183C7842A,ACCT-1052,2026-06-07T02:43:10,778.32,Northgate Pharmacy,cash_deposit
TXN-8BA3BAFBB6,ACCT-1050,2026-06-07T02:50:07,310.54,Sunrise Bakery,card_payment
TXN-21004A66E3,ACCT-1030,2026-06-07T03:09:16,470.0,Union Hardware,card_payment
TXN-7F2376B3A1,ACCT-1033,2026-06-07T03:21:32,637.69,Willow Bend Textiles,card_payment
TXN-53F7056A21,ACCT-1051,2026-06-07T03:22:19,579.68,Palmdale Auto Parts,card_payment
TXN-8408CAD913,ACCT-1026,2026-06-07T03:22:46,231.77,Riverside Grocers,wire_transfer
TXN-D7D7340213,ACCT-1013,2026-06-07T03:33:21,443.92,Crestwood Dental Group,cash_deposit
TXN-2DBF48FE12,ACCT-1041,2026-06-07T03:42:47,384.93,Bright Path Insurance,card_payment
TXN-AA7DD67DA7,ACCT-1035,2026-06-07T03:53:32,777.44,Falcon Freight Inc,cash_deposit
TXN-2C0DDD7944,ACCT-1056,2026-06-07T04:03:22,1984.77,Blue Harbor Supplies,card_payment
TXN-06859F83DF,ACCT-1027,2026-06-07T04:06:41,1452.7,Willow Bend Textiles,cash_deposit
TXN-631D6E6C34,ACCT-1016,2026-06-07T04:06:55,190.48,Northgate Pharmacy,card_payment
TXN-B18424D7A7,ACCT-1014,2026-06-07T04:07:30,379.0,Harbor View Realty,cash_deposit
TXN-4C6BC81C7C,ACCT-1001,2026-06-07T04:36:27,573.68,Maple Street Cafe,card_payment
TXN-BB441C6A56,ACCT-1022,2026-06-07T04:58:59,284.24,Harbor View Realty,cash_withdrawal
TXN-50194EC10A,ACCT-1021,2026-06-07T05:22:24,1286.23,Palmdale Auto Parts,ach_transfer
TXN-6CADFCC132,ACCT-1045,2026-06-07T05:27:45,304.04,Harbor View Realty,card_payment
TXN-D77FDFBEC8,ACCT-1027,2026-06-07T05:29:10,750.97,Blue Harbor Supplies,cash_withdrawal
TXN-2D33E6B5E9,ACCT-1010,2026-06-07T06:04:03,638.28,Riverside Grocers,cash_deposit
TXN-C7EAE608EC,ACCT-1035,2026-06-07T06:25:43,558.76,Silver Creek Farms,cash_deposit
TXN-9C02E6996C,ACCT-1031,2026-06-07T06:36:42,143.66,Blue Harbor Supplies,cash_deposit
TXN-EA731C9981,ACCT-1008,2026-06-07T06:37:23,1572.12,Maple Street Cafe,ach_transfer
TXN-E8DC42255A,ACCT-1000,2026-06-07T06:44:25,410.52,Riverside Grocers,cash_withdrawal
TXN-66A87EE665,ACCT-1034,2026-06-07T06:52:14,1357.06,Crestwood Dental Group,card_payment
TXN-23653464EA,ACCT-1009,2026-06-07T07:14:22,466.14,Northgate Pharmacy,wire_transfer
TXN-9094F2A5F7,ACCT-1007,2026-06-07T07:15:03,607.35,Blue Harbor Supplies,card_payment
TXN-DC29FC8CCE,ACCT-1032,2026-06-07T07:30:35,990.62,Silver Creek Farms,card_payment
TXN-B45E98C018,ACCT-1018,2026-06-07T07:36:14,357.1,Palmdale Auto Parts,card_payment
TXN-BAB49679FD,ACCT-1029,2026-06-07T07:38:56,149.06,Silver Creek Farms,card_payment
TXN-54FE67FF6F,ACCT-1020,2026-06-07T08:11:20,194.35,Silver Creek Farms,ach_transfer
TXN-1ECE0D5F2A,ACCT-1036,2026-06-07T08:15:29,557.34,Lakeside Medical Supply,card_payment
TXN-A10447F7D4,ACCT-1020,2026-06-07T08:17:32,594.05,Falcon Freight Inc,cash_withdrawal
TXN-AC4FBE5F8F,ACCT-1001,2026-06-07T08:19:35,2060.28,Acme Retail Corp,ach_transfer
TXN-83ADC6081E,ACCT-1019,2026-06-07T08:41:29,499.57,Blue Harbor Supplies,wire_transfer
TXN-4887904A3A,ACCT-1021,2026-06-07T08:53:34,926.96,Blue Harbor Supplies,wire_transfer
TXN-E0FD414C30,ACCT-1014,2026-06-07T08:59:10,925.73,Crestwood Dental Group,card_payment
TXN-3AEC486B6C,ACCT-1022,2026-06-07T09:21:05,944.91,Harbor View Realty,card_payment
TXN-AC503A4069,ACCT-1027,2026-06-07T09:28:01,520.2,Palmdale Auto Parts,cash_withdrawal
TXN-52B910DB57,ACCT-1023,2026-06-07T09:41:31,606.96,Palmdale Auto Parts,card_payment
TXN-6A4548478F,ACCT-1032,2026-06-07T09:51:50,3147.43,Acme Retail Corp,cash_deposit
TXN-5B007CF183,ACCT-1031,2026-06-07T09:52:46,366.35,Crestwood Dental Group,card_payment
TXN-0F1AF52D18,ACCT-1036,2026-06-07T10:14:57,874.07,Everett Consulting Group,card_payment
TXN-635D4216DF,ACCT-1034,2026-06-07T10:23:07,311.84,Harbor View Realty,cash_withdrawal
